Date,Open,High,Low,Close,Volume
2025-03-08,191.2212,191.2212,191.2212,191.2212,0.0
2025-03-09,191.0248,191.1727,190.3649,190.6396,0.0
2025-03-10,190.613,191.4164,188.5812,189.4893,0.0
2025-03-11,189.4781,192.0574,188.6208,191.177,0.0
2025-03-12,191.1936,193.7976,190.746,192.0692,0.0
2025-03-13,192.0885,192.4926,190.4611,191.2926,0.0
2025-03-14,191.2852,193.1157,190.7076,192.1825,0.0
2025-03-15,192.1825,192.1825,192.1825,192.1825,0.0
2025-03-16,192.1825,192.5046,192.0101,192.295,0.0
2025-03-17,192.3119,194.0483,191.6229,193.6714,0.0
2025-03-18,193.6814,195.0607,193.0946,194.0199,0.0
2025-03-19,194.0109,195.3563,192.4993,193.482,0.0
2025-03-20,193.4845,193.8653,191.6733,192.9166,0.0
2025-03-21,192.9153,194.1161,191.4756,192.729,0.0
2025-03-22,192.8334,192.8334,192.8334,192.8334,0.0
2025-03-23,192.8334,193.0091,192.3242,192.7088,0.0
2025-03-24,192.7143,195.5921,192.5817,194.6686,0.0
2025-03-25,194.6637,195.7233,192.9372,194.0067,0.0
2025-03-26,194.008,195.1997,192.858,193.7636,0.0
2025-03-27,193.7868,196.3819,193.1281,195.589,0.0
2025-03-28,195.5851,196.088,193.4165,193.8501,0.0
2025-03-29,193.8501,193.8501,193.8501,193.8501,0.0
2025-03-30,193.8501,193.91,193.3194,193.4321,0.0
2025-03-31,193.453,194.9354,191.611,193.6294,0.0
2025-04-01,193.5791,194.2917,191.8585,193.3354,0.0
2025-04-02,193.3601,196.013,191.7703,193.2427,0.0
2025-04-03,193.2349,196.3967,188.333,191.1589,0.0
2025-04-04,191.1963,193.335,185.7781,189.4213,0.0
2025-04-05,189.3992,189.3992,189.3992,189.3992,0.0
2025-04-06,188.0806,188.1386,186.3667,186.914,0.0
2025-04-07,186.9191,191.613,184.0269,187.8734,0.0
2025-04-08,187.9448,189.8111,185.6586,186.6995,0.0
2025-04-09,186.7021,190.7472,183.4863,188.8904,0.0
2025-04-10,188.8739,191.961,184.4562,187.3232,0.0
2025-04-11,187.3594,190.0122,184.168,187.7567,0.0
2025-04-13,188.3742,188.5958,187.6957,188.1389,0.0
2025-04-14,188.1887,190.2,185.7685,188.4595,0.0
2025-04-15,188.4568,190.2893,187.7051,189.3009,0.0
2025-04-16,189.3155,190.4519,187.1279,187.6546,0.0
2025-04-17,187.6903,189.9208,186.9536,188.9035,0.0
2025-04-18,188.9156,189.4637,188.331,188.9742,0.0
2025-04-19,188.9742,188.9742,188.9742,188.9742,0.0
2025-04-20,188.9024,188.9117,187.9584,188.5123,0.0
2025-04-21,188.5067,190.7627,186.491,188.3476,0.0
2025-04-22,188.3313,191.3642,185.8752,189.4489,0.0
2025-04-23,189.4553,191.5134,187.2702,189.791,0.0
2025-04-24,189.7296,191.3419,188.5202,190.2456,0.0
2025-04-25,190.2179,192.1303,189.3226,191.2197,0.0
2025-04-26,191.2197,191.2197,191.2197,191.2197,0.0
2025-04-27,191.1132,191.2383,190.6362,191.0915,0.0
2025-04-28,191.0593,193.454,188.5107,190.8558,0.0
2025-04-29,190.8598,191.9168,189.9532,190.6949,0.0
2025-04-30,190.7088,192.0822,189.1885,190.4594,0.0
2025-05-01,190.4651,194.4957,189.4537,192.8024,0.0
2025-05-02,192.8094,194.5254,190.5851,192.2207,0.0
2025-05-04,192.3207,192.3207,191.7417,192.1176,0.0
2025-05-05,192.1565,193.3631,190.3174,190.9557,0.0
2025-05-06,190.9606,193.3646,188.7507,190.4273,0.0
2025-05-07,190.4625,192.6303,189.0883,191.1042,0.0
2025-05-08,191.1158,195.2369,189.8586,193.2884,0.0
2025-05-09,193.3152,194.7576,191.3318,193.2447,0.0
2025-05-11,193.9058,194.5524,193.1323,193.9158,0.0
2025-05-12,193.9218,197.6925,191.4332,195.3725,0.0
2025-05-13,195.3256,197.6825,194.0334,196.1818,0.0
2025-05-14,196.2056,197.2901,192.965,194.3991,0.0
2025-05-15,194.3912,195.4649,192.7687,193.6344,0.0
2025-05-16,193.6012,194.7918,192.0137,193.2923,0.0
2025-05-17,193.2151,193.2151,193.2151,193.2151,0.0
2025-05-18,193.0903,193.2315,192.6962,193.0553,0.0
2025-05-19,193.0519,194.9567,192.0019,193.5452,0.0
2025-05-20,193.5235,194.9102,192.1341,193.377,0.0
2025-05-21,193.3714,194.6092,191.7561,192.7153,0.0
2025-05-22,192.6977,194.0825,191.2137,193.2524,0.0
2025-05-23,193.322,195.1025,191.0822,192.9329,0.0
2025-05-25,192.9557,192.976,192.5543,192.6665,0.0
2025-05-26,192.713,194.4915,192.3169,193.5769,0.0
2025-05-27,193.5797,196.2735,191.8457,194.8921,0.0
2025-05-28,194.8907,196.1731,193.4685,194.9756,0.0
2025-05-29,195.0197,197.5928,193.1141,194.4208,0.0
2025-05-30,194.39,195.1512,192.8789,193.727,0.0
2025-06-01,193.9361,194.0266,193.3651,193.4492,0.0
2025-06-02,193.4709,195.2378,191.7096,193.1637,0.0
2025-06-03,193.1943,195.3988,192.0798,194.5276,0.0
2025-06-04,194.5073,196.087,192.5214,193.3418,0.0
2025-06-05,193.3689,196.042,192.9749,194.7984,0.0
2025-06-06,194.7749,197.0767,193.5123,195.8517,0.0
2025-06-09,195.7986,196.843,194.5763,195.8625,0.0
2025-06-10,195.924,197.0714,194.2344,195.4336,0.0
2025-06-11,195.4336,197.3456,194.2557,195.765,0.0
2025-06-12,195.8671,196.9341,193.538,195.2483,0.0
2025-06-13,195.2347,196.9551,192.9386,195.4437,0.0
2025-06-16,195.015,197.3419,194.2883,196.4429,0.0
2025-06-17,196.4719,197.4706,193.6425,194.9836,0.0
2025-06-18,194.9767,195.9949,193.3455,194.6952,0.0
2025-06-19,194.8381,196.3387,193.6487,195.863,0.0
2025-06-20,195.703,197.5443,194.9854,196.4495,0.0
2025-06-23,195.7371,200.2859,194.9978,197.6105,0.0
2025-06-24,197.3913,199.5065,195.1337,197.2805,0.0
2025-06-25,197.3213,199.5146,196.4553,198.4551,0.0
2025-06-26,198.3586,200.023,196.1915,198.1767,0.0
2025-06-27,198.2344,199.3215,197.2101,198.373,0.0
2025-06-30,197.6669,198.9002,196.5343,197.7689,0.0
2025-07-01,197.7689,198.6299,195.4585,197.1445,0.0
2025-07-02,197.074,198.3588,194.3284,195.9084,0.0
2025-07-03,195.9084,198.602,194.8074,197.8448,0.0
2025-07-04,197.8891,198.3198,196.4909,197.3397,0.0
2025-07-07,196.7041,199.72,195.7082,198.5726,0.0
2025-07-08,198.559,200.5553,197.1924,199.0882,0.0
2025-07-09,199.0882,200.4444,198.3025,198.7768,0.0
2025-07-10,198.7768,199.8997,197.1727,198.5051,0.0
2025-07-11,198.4174,200.3923,196.9417,198.9753,0.0
2025-07-14,198.4722,199.5621,197.074,198.3168,0.0
2025-07-15,198.3302,200.6718,197.3361,199.1598,0.0
2025-07-16,199.1999,201.1692,196.2731,198.4429,0.0
2025-07-17,198.3731,200.213,197.503,199.3469,0.0
2025-07-18,199.2429,200.6158,198.564,199.4649,0.0
2025-07-21,198.3102,200.8397,196.928,198.7861,0.0
2025-07-22,198.677,200.222,196.9052,198.3611,0.0
2025-07-23,198.3205,199.9553,197.3968,198.9334,0.0
2025-07-24,198.8194,199.7708,196.8424,198.5823,0.0
2025-07-25,198.5823,199.9705,196.9028,198.3664,0.0
2025-07-28,198.4148,199.8564,196.8697,198.3618,0.0
2025-07-29,198.4094,198.8414,197.0722,198.1377,0.0
2025-07-30,198.1005,200.1459,195.4243,197.8632,0.0
2025-07-31,197.8333,200.3324,195.845,199.0522,0.0
2025-08-01,199.0522,200.8612,193.4965,195.6646,0.0
2025-08-04,195.4287,197.3906,194.5762,195.3664,0.0
2025-08-05,195.4826,196.8504,194.333,196.2932,0.0
2025-08-06,196.2533,197.686,195.1202,196.7859,0.0
2025-08-07,196.7565,198.6404,195.6738,197.7171,0.0
2025-08-08,197.7011,199.0438,196.8115,198.6686,0.0
2025-08-11,197.894,199.7817,197.3633,198.9224,0.0
2025-08-12,198.8942,200.8436,197.9813,199.4966,0.0
2025-08-13,199.406,201.2605,198.3827,200.0684,0.0
2025-08-14,199.9823,201.1232,197.605,199.9341,0.0
2025-08-15,199.907,200.72,198.379,199.4436,0.0
2025-08-18,199.1498,200.7349,198.4623,199.6406,0.0
2025-08-19,199.341,200.4076,198.6472,199.1933,0.0
2025-08-20,198.9834,199.6765,197.4251,198.2485,0.0
2025-08-21,198.1863,200.0729,197.3324,198.979,0.0
2025-08-22,198.7736,201.4941,196.1731,198.6787,0.0
2025-08-25,198.4296,200.1049,197.1807,198.8098,0.0
2025-08-26,198.8098,199.5615,197.3954,198.6952,0.0
2025-08-27,198.7099,200.0578,197.548,198.9323,0.0
2025-08-28,198.9163,199.554,197.6707,198.5183,0.0
2025-08-29,198.4595,199.2406,197.2491,198.5211,0.0
2025-09-01,198.5751,199.6852,198.0086,199.3123,0.0
2025-09-02,199.2387,201.7988,196.0806,198.6287,0.0
2025-09-03,198.5694,200.6992,197.0974,199.0788,0.0
2025-09-04,198.9455,200.2295,198.2039,199.4532,0.0
2025-09-05,199.4532,201.3311,197.079,199.0514,0.0
2025-09-08,199.8392,201.4015,198.5579,199.7728,0.0
2025-09-09,199.7875,200.4933,197.6963,199.3573,0.0
2025-09-10,199.4015,200.2294,198.7591,199.4986,0.0
2025-09-11,199.4986,201.0,198.2772,199.7798,0.0
2025-09-12,199.7527,201.0791,198.8939,200.1679,0.0
2025-09-15,200.2345,201.2343,199.3076,200.405,0.0
2025-09-16,200.464,201.6883,198.7966,199.9013,0.0
2025-09-17,199.8866,201.8408,198.072,200.2466,0.0
